  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.240
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.250
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.260
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.270
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.280
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.290
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.300
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.310
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.320
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.330
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.340
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.350
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.360
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.370
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.380
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.390
  0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	  -649.426	   -25.488	     0.000	     0.000	     0.000	     0.000	     0.000	         0	     0.400
-21.600	   -34.280	 -1865.258	   -30.521	-39333.759	    -0.004	    -0.519	    -0.112	   -14.518	    -0.030	     0.000	     0.000	     0.000	    -0.114	   -24.000	 -3000.000	   -30.000	    -1.421	        -3	     0.410
 21.600	    46.871	  2648.340	    31.764	 35622.260	     0.000	     0.710	    -0.006	    19.850	     0.030	     0.000	     0.000	     0.000	    -0.007	     0.000	  2418.540	    30.000	     1.421	         3	     0.420
 21.600	    12.318	  -983.184	    25.982	 48321.423	     0.002	     0.187	     0.050	     5.232	     0.030	     0.000	     0.000	     0.000	     0.051	     0.000	    44.000	    30.000	     1.421	         3	     0.430
-21.600	    -5.204	  2049.050	   -24.283	-51475.612	     0.001	    -0.079	     0.037	    -2.225	    -0.030	     0.000	     0.000	     0.000	     0.037	     0.000	   -22.852	   -30.000	    -1.421	        -3	     0.440
-21.600	   -10.989	 -1279.310	   -29.602	-44736.503	    -0.000	    -0.166	     0.001	    -4.649	    -0.030	     0.000	     0.000	     0.000	     0.002	     0.000	   -17.664	   -30.000	    -1.421	        -3	     0.450
 21.600	   -11.847	  1354.590	   -23.840	105798.196	    -0.001	    -0.180	    -0.009	    -5.031	    -0.030	     0.000	     0.000	     0.000	    -0.009	     0.000	    -5.774	    30.000	    -1.421	        -3	     0.460
 21.600	     9.573	 19239.101	    31.541	 42982.370	    -0.000	     0.142	    -0.011	     0.000	     0.001	     0.000	     0.000	     0.000	    -0.011	     0.000	     3.958	    30.000	     0.000	         1	     0.470
 21.600	    -6.819	 -6166.318	    -9.084	 89166.878	     0.000	    -0.102	    -0.008	     0.000	     0.028	     0.000	     0.000	     0.000	    -0.008	     0.000	     4.726	    30.000	     0.000	        -1	     0.480
 21.600	    -5.589	-15109.155	   -23.389	104098.770	     0.000	    -0.082	    -0.001	     0.000	     0.029	     0.000	     0.000	     0.000	    -0.001	     0.000	     3.994	    30.000	     0.000	        -1	     0.490
-21.600	    10.736	 -4552.565	    -8.065	-71731.669	     0.000	     0.163	     0.001	     0.000	     0.029	     0.000	     0.000	     0.000	     0.001	     0.000	     0.837	   -30.000	     0.000	         1	     0.500
 21.600	    -9.471	-14227.713	   -21.976	103339.047	     0.000	    -0.141	     0.002	     0.000	     0.021	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.760	    30.000	     0.000	        -1	     0.510
 21.600	    -8.174	 15651.283	    25.816	 52425.931	     0.000	    -0.126	     0.002	     0.000	     0.007	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.811	    30.000	     0.000	        -1	     0.520
-21.600	     2.353	 15930.680	    24.706	-104879.413	     0.000	     0.033	     0.002	     0.000	    -0.002	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.692	    30.000	     0.000	         1	     0.530
-21.600	     9.781	  -608.335	    -1.755	-78239.383	    -0.000	     0.148	     0.002	     0.000	    -0.004	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.692	   -30.000	     0.000	         1	     0.540
-21.600	     1.696	-13846.299	   -22.924	-54260.365	    -0.000	     0.028	     0.002	     0.000	    -0.007	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.692	   -30.000	     0.000	         1	     0.550
 21.600	    -8.362	-18256.947	   -28.422	109961.718	    -0.000	    -0.124	     0.002	     0.000	    -0.015	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.692	    30.000	     0.000	        -1	     0.560
 21.600	    -8.458	 14918.304	    24.644	 53722.607	    -0.000	    -0.130	     0.002	     0.000	    -0.029	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.692	    30.000	     0.000	        -1	     0.570
-21.600	     1.242	-14277.922	   -23.614	-53442.621	    -0.000	     0.021	    -0.000	     0.000	    -0.022	     0.000	     0.000	     0.000	    -0.000	     0.000	    -0.692	   -30.000	     0.000	         1	     0.580
-21.600	     6.786	 19800.207	    30.892	-112280.253	    -0.001	     0.100	    -0.002	     0.000	    -0.029	     0.000	     0.000	     0.000	    -0.002	     0.000	    -0.320	    30.000	     0.000	         1	     0.590
-21.600	     7.935	-15232.736	   -25.146	-53090.454	    -0.000	     0.123	    -0.002	     0.000	    -0.016	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.628	   -30.000	     0.000	         1	     0.600
-21.600	    -3.524	-16151.357	   -26.607	-49363.381	    -0.000	    -0.051	    -0.002	     0.000	    -0.007	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.829	   -30.000	     0.000	        -1	     0.610
 21.600	    -8.910	  7235.920	    12.356	 66835.608	    -0.000	    -0.136	    -0.002	     0.000	    -0.006	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.737	    30.000	     0.000	        -1	     0.620
 21.600	     0.168	 16644.024	    27.397	 49163.409	    -0.000	     0.000	    -0.002	     0.000	    -0.002	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.737	    30.000	     0.000	         1	     0.630
-21.600	    10.218	 11596.179	    17.767	-99017.879	     0.000	     0.153	    -0.002	     0.000	     0.008	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.737	   -30.000	     0.000	         1	     0.640
-21.600	     8.088	-14926.054	   -24.656	-53639.455	     0.000	     0.125	    -0.002	     0.000	     0.020	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.737	   -30.000	     0.000	         1	     0.650
 21.600	    -2.780	-15266.326	   -23.643	103833.615	     0.000	    -0.040	    -0.002	     0.000	     0.030	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.737	   -30.000	     0.000	        -1	     0.660
 21.600	     6.160	 14863.546	    24.545	 51048.211	     0.000	     0.091	    -0.001	     0.000	     0.024	     0.000	     0.000	     0.000	    -0.001	     0.000	     0.737	    30.000	     0.000	         1	     0.670
 21.600	    -8.233	-10124.752	   -15.414	 96146.920	     0.000	    -0.123	     0.002	     0.000	     0.028	     0.000	     0.000	     0.000	     0.002	     0.000	     0.511	    30.000	     0.000	        -1	     0.680
-21.600	     9.252	 11396.802	    17.448	-98497.030	     0.000	     0.138	     0.002	     0.000	     0.022	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.342	   -30.000	     0.000	         1	     0.690
-21.600	     3.616	-19948.706	   -32.686	-44275.759	     0.000	     0.058	     0.002	     0.000	     0.022	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.788	   -30.000	     0.000	         1	     0.700
 21.600	    -9.842	-13829.503	   -21.339	102734.015	     0.000	    -0.147	     0.002	     0.000	     0.014	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.653	    30.000	     0.000	        -1	     0.710
 21.600	    -8.409	 14934.844	    24.670	 53685.307	     0.000	    -0.130	     0.002	     0.000	     0.000	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.652	    30.000	     0.000	        -1	     0.720
-21.600	     2.326	 15935.114	    24.713	-104881.730	    -0.000	     0.033	     0.002	     0.000	    -0.009	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.652	    30.000	     0.000	         1	     0.730
-21.600	     9.573	 -2861.608	    -5.359	-74379.048	    -0.000	     0.145	     0.002	     0.000	    -0.010	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.652	   -30.000	     0.000	         1	     0.740
-21.600	     0.278	-16529.744	   -27.215	-49441.539	    -0.000	     0.007	     0.002	     0.000	    -0.011	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.652	   -30.000	     0.000	         1	     0.750
 21.600	    -9.890	-10996.705	   -16.808	 97939.369	    -0.000	    -0.148	     0.002	     0.000	    -0.021	     0.000	     0.000	     0.000	     0.002	     0.000	    -0.652	    30.000	     0.000	        -1	     0.760
-21.600	     7.747	 12577.232	    19.338	-100213.852	    -0.000	     0.115	     0.001	     0.000	    -0.028	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.652	   -30.000	     0.000	         1	     0.770
 21.600	   -10.440	  -833.691	    -0.551	 80809.484	    -0.000	    -0.158	    -0.001	     0.000	    -0.026	     0.000	     0.000	     0.000	    -0.001	     0.000	    -0.565	    30.000	     0.000	        -1	     0.780
-21.600	    10.218	 10712.365	    16.353	-97519.145	    -0.000	     0.153	    -0.002	     0.000	    -0.025	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.375	   -30.000	     0.000	         1	     0.790
-21.600	     7.492	-16190.047	   -26.677	-51383.140	    -0.000	     0.116	    -0.002	     0.000	    -0.012	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.686	   -30.000	     0.000	         1	     0.800
-21.600	    -3.316	-14266.484	   -23.592	-52599.088	    -0.000	    -0.048	    -0.002	     0.000	    -0.006	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.573	   -30.000	     0.000	        -1	     0.810
 21.600	    -9.807	  -367.136	     0.195	 79898.343	    -0.000	    -0.149	    -0.002	     0.000	    -0.005	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.573	    30.000	     0.000	        -1	     0.820
-21.600	    -2.118	 16665.974	    25.886	-105279.852	    -0.000	    -0.035	    -0.002	     0.000	    -0.003	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.573	    30.000	     0.000	        -1	     0.830
-21.600	     9.589	 11360.996	    17.391	-98500.055	     0.000	     0.144	    -0.002	     0.000	     0.004	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.573	   -30.000	     0.000	         1	     0.840
-21.600	     6.215	-18356.284	   -30.141	-47468.107	     0.000	     0.097	    -0.002	     0.000	     0.017	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.573	   -30.000	     0.000	         1	     0.850
-21.600	    -5.140	-16864.450	   -27.746	-47848.390	     0.000	    -0.075	    -0.002	     0.000	     0.022	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.573	   -30.000	     0.000	        -1	     0.860
 21.600	    -8.928	  8569.624	    14.489	 64577.422	     0.000	    -0.137	    -0.002	     0.000	     0.022	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.573	    30.000	     0.000	        -1	     0.870
-21.600	    10.204	 -5671.449	    -9.854	-69733.578	     0.000	     0.155	    -0.000	     0.000	     0.028	     0.000	     0.000	     0.000	    -0.000	     0.000	     0.573	   -30.000	     0.000	         1	     0.880
-21.600	    -1.150	 16577.935	    25.744	-105313.882	     0.000	    -0.020	     0.001	     0.000	     0.023	     0.000	     0.000	     0.000	     0.001	     0.000	     0.285	    30.000	     0.000	        -1	     0.890
-21.600	     6.569	-15812.974	   -26.073	-51847.929	     0.000	     0.102	     0.001	     0.000	     0.028	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.255	   -30.000	     0.000	         1	     0.899
-21.600	    -4.790	-15451.022	   -25.485	-50311.409	     0.000	    -0.070	     0.001	     0.000	     0.024	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.541	   -30.000	     0.000	        -1	     0.909
 21.600	   -10.746	  4687.230	     8.280	 71505.282	     0.000	    -0.164	     0.001	     0.000	     0.014	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.461	    30.000	     0.000	        -1	     0.919
 21.600	    -1.210	 16567.697	    27.276	 49553.641	     0.000	    -0.021	     0.001	     0.000	     0.007	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.458	    30.000	     0.000	        -1	     0.929
-21.600	     9.298	  9828.882	    14.940	-95846.950	     0.000	     0.139	     0.001	     0.000	     0.007	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.458	   -30.000	     0.000	         1	     0.939
-21.600	     5.650	-17840.784	   -29.316	-48235.280	     0.000	     0.088	     0.001	     0.000	     0.009	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.458	   -30.000	     0.000	         1	     0.949
-21.600	    -5.244	-14983.692	   -24.737	-51017.996	     0.000	    -0.077	     0.001	     0.000	     0.004	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.458	   -30.000	     0.000	        -1	     0.959
 21.600	   -10.154	  6588.028	    11.320	 68169.889	    -0.000	    -0.155	     0.001	     0.000	    -0.005	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.458	    30.000	     0.000	        -1	     0.969
 21.600	    -0.998	 17276.643	    28.410	 48311.262	    -0.000	    -0.018	     0.001	     0.000	    -0.012	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.458	    30.000	     0.000	        -1	     0.979
-21.600	     9.743	  7848.396	    11.772	-92572.660	    -0.000	     0.146	     0.001	     0.000	    -0.014	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.458	   -30.000	     0.000	         1	     0.989
 21.600	     4.008	-20564.104	   -32.123	111532.265	    -0.000	     0.064	     0.001	     0.000	    -0.009	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.458	   -30.000	     0.000	         1	     0.999
 21.600	    -9.402	  8707.983	    14.711	 64432.645	    -0.000	    -0.144	     0.001	     0.000	    -0.019	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.458	    30.000	     0.000	        -1	     1.009
-21.600	     8.554	  5905.019	     8.664	-89052.060	    -0.000	     0.129	     0.001	     0.000	    -0.027	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.458	   -30.000	     0.000	         1	     1.019
 21.600	    -7.528	 29669.021	    21.447	 56966.222	    -0.000	    -0.119	    -0.001	    -3.442	    -0.030	     0.000	     0.000	     0.000	    -0.001	     0.000	    -0.458	    30.000	    -1.421	        -3	     1.029
 21.600	    -3.498	-16343.255	   -25.365	105795.812	    -0.000	    -0.051	    -0.003	     0.000	    -0.023	     0.000	     0.000	     0.000	    -0.003	     0.000	     0.057	   -30.000	     0.000	        -1	     1.039
 21.600	    -0.597	 14999.527	    24.767	 52096.871	    -0.000	    -0.011	    -0.003	     0.000	    -0.021	     0.000	     0.000	     0.000	    -0.003	     0.000	     0.809	    30.000	     0.000	        -1	     1.049
-21.600	     8.702	-13664.346	   -22.638	-55895.262	    -0.000	     0.134	    -0.003	     0.000	    -0.001	     0.000	     0.000	     0.000	    -0.003	     0.000	     1.020	   -30.000	     0.000	         1	     1.059
 21.600	    -8.419	   298.809	     1.259	 78506.349	     0.000	    -0.128	    -0.003	     0.000	     0.010	     0.000	     0.000	     0.000	    -0.003	     0.000	     0.933	    30.000	     0.000	        -1	     1.069
-21.600	     8.400	 18957.154	    29.542	-111156.302	     0.000	     0.124	    -0.003	     0.000	     0.021	     0.000	     0.000	     0.000	    -0.003	     0.000	     0.933	   -30.000	     0.000	         1	     1.079
 21.600	    -8.090	  8785.542	    14.834	 64052.622	     0.000	    -0.124	    -0.000	     0.000	     0.025	     0.000	     0.000	     0.000	    -0.000	     0.000	     0.933	    30.000	     0.000	        -1	     1.089
-21.600	    -2.764	-15614.957	   -25.749	-50416.966	     0.001	    -0.040	     0.003	     0.000	     0.030	     0.000	     0.000	     0.000	     0.003	     0.000	     0.545	   -30.000	     0.000	        -1	     1.099
-21.600	    -4.038	 17723.491	    27.579	-106709.673	     0.000	    -0.064	     0.003	     0.000	     0.013	     0.000	     0.000	     0.000	     0.003	     0.000	    -0.656	    30.000	     0.000	        -1	     1.109
-21.600	     6.805	-11387.627	   -18.995	-59396.923	     0.000	     0.105	     0.003	     0.000	     0.007	     0.000	     0.000	     0.000	     0.003	     0.000	    -1.081	   -30.000	     0.000	         1	     1.119
 21.600	   -11.101	 -3191.597	    -4.322	 84933.061	    -0.000	    -0.168	     0.003	     0.000	    -0.008	     0.000	     0.000	     0.000	     0.003	     0.000	    -0.928	    30.000	     0.000	        -1	     1.129
 21.600	     4.425	 19257.850	    31.575	 43925.030	    -0.000	     0.064	     0.003	     0.000	    -0.026	     0.000	     0.000	     0.000	     0.003	     0.000	    -0.928	    30.000	     0.000	         1	     1.139
 21.600	   -10.400	 -8217.233	   -12.362	 93322.574	    -0.000	    -0.156	     0.001	     0.000	    -0.026	     0.000	     0.000	     0.000	     0.001	     0.000	    -0.928	    30.000	     0.000	        -1	     1.149
-21.600	     1.010	-14728.188	   -24.334	-52635.094	    -0.000	     0.018	    -0.002	     0.000	    -0.022	     0.000	     0.000	     0.000	    -0.002	     0.000	    -0.822	   -30.000	     0.000	         1	     1.159
 21.600	    -1.052	 16372.933	    26.965	 49853.944	    -0.001	    -0.018	    -0.002	     0.000	    -0.030	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.279	    30.000	     0.000	        -1	     1.169
-21.600	     6.431	-16004.121	   -26.379	-51497.727	    -0.000	     0.100	    -0.002	     0.000	    -0.020	     0.000	     0.000	     0.000	    -0.002	     0.000	     1.017	   -30.000	     0.000	         1	     1.179
 21.600	    -9.407	  5041.943	     8.847	 70650.289	    -0.000	    -0.143	    -0.002	     0.000	    -0.023	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	    30.000	     0.000	        -1	     1.189
-21.600	     8.953	  9859.290	    14.989	-95833.156	    -0.000	     0.134	    -0.002	     0.000	    -0.024	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	   -30.000	     0.000	         1	     1.199
-21.600	    -4.187	-16580.930	   -27.293	-48509.491	    -0.000	    -0.061	    -0.002	     0.000	    -0.018	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	   -30.000	     0.000	        -1	     1.209
 21.600	    -0.869	 16681.530	    27.458	 49295.942	    -0.000	    -0.016	    -0.002	     0.000	    -0.026	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	    30.000	     0.000	        -1	     1.219
-21.600	     5.937	-16616.715	   -27.358	-50365.425	    -0.000	     0.092	    -0.002	     0.000	    -0.018	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	   -30.000	     0.000	         1	     1.229
 21.600	    -9.340	  5917.186	    10.247	 69153.281	    -0.000	    -0.142	    -0.002	     0.000	    -0.023	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	    30.000	     0.000	        -1	     1.239
-21.600	     9.119	  8681.260	    13.105	-93867.012	    -0.000	     0.137	    -0.002	     0.000	    -0.023	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	   -30.000	     0.000	         1	     1.249
-21.600	    -4.531	-17177.060	   -28.246	-47433.432	    -0.000	    -0.066	    -0.002	     0.000	    -0.018	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	   -30.000	     0.000	        -1	     1.259
 21.600	    -0.527	 17287.932	    28.428	 48202.945	    -0.000	    -0.011	    -0.002	     0.000	    -0.026	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	    30.000	     0.000	        -1	     1.269
-21.600	     5.596	-17236.113	   -28.349	-49250.348	    -0.000	     0.087	    -0.002	     0.000	    -0.018	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	   -30.000	     0.000	         1	     1.279
 21.600	    -9.209	  6768.127	    11.608	 67685.485	    -0.000	    -0.141	    -0.002	     0.000	    -0.023	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	    30.000	     0.000	        -1	     1.289
-21.600	     9.276	  7525.808	    11.256	-91937.224	    -0.000	     0.139	    -0.002	     0.000	    -0.023	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	   -30.000	     0.000	         1	     1.299
-21.600	    -4.884	-17760.396	   -29.179	-46377.543	    -0.000	    -0.071	    -0.002	     0.000	    -0.018	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	   -30.000	     0.000	        -1	     1.309
 21.600	    -0.172	 17880.736	    29.376	 47130.554	    -0.000	    -0.005	    -0.002	     0.000	    -0.026	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	    30.000	     0.000	        -1	     1.319
-21.600	     5.242	-17841.809	   -29.317	-48156.255	    -0.000	     0.082	    -0.002	     0.000	    -0.018	     0.000	     0.000	     0.000	    -0.002	     0.000	     0.803	   -30.000	     0.000	         1	     1.329
