1,120.80,3.880,51,120.78,14.99,633668,3.219,-1.919,1.004,
2,120.80,3.868,42,120.78,13.97,633668,3.224,-1.921,0.934,
3,120.79,3.848,43,120.78,12.96,633668,3.221,-1.920,0.863,
4,120.79,3.832,53,120.78,11.96,633668,3.221,-1.918,0.794,
5,120.79,3.816,49,120.78,10.95,633668,3.219,-1.917,0.725,
6,120.78,3.800,50,120.78,9.95,633668,3.216,-1.915,0.657,
7,120.78,3.784,49,120.78,8.95,633668,3.212,-1.912,0.589,
8,120.77,3.100,29,120.78,7.95,633668,2.638,-1.571,0.429,
9,120.77,3.256,48,120.78,6.95,633668,2.777,-1.653,0.394,
10,120.76,3.252,38,120.78,5.95,633668,2.779,-1.654,0.337,
11,120.76,3.260,42,120.78,4.96,633668,2.791,-1.661,0.282,
12,120.75,3.272,41,120.78,3.96,633668,2.805,-1.669,0.226,
13,120.74,3.260,43,120.78,2.97,633668,2.798,-1.664,0.169,
14,120.74,3.160,38,120.78,1.98,633668,2.715,-1.614,0.109,
15,120.73,3.124,35,120.78,0.98,633668,2.685,-1.596,0.054,
16,120.73,3.116,33,120.78,-0.01,633668,2.679,-1.592,-0.000,
17,120.72,3.116,34,120.78,-1.00,633668,2.678,-1.592,-0.054,
18,120.71,3.108,34,120.78,-2.00,633668,2.671,-1.586,-0.108,
19,120.71,3.104,36,120.78,-2.99,633668,2.665,-1.583,-0.162,
20,120.70,3.100,32,120.78,-3.99,633668,2.659,-1.578,-0.216,
21,120.69,3.340,11,120.78,-4.98,633668,2.861,-1.698,-0.290,
22,120.68,3.072,16,120.78,-5.98,633668,2.628,-1.559,-0.320,
23,120.67,2.844,9,120.78,-6.97,633668,2.428,-1.440,-0.345,
24,120.67,2.644,12,120.78,-7.97,633668,2.252,-1.335,-0.366,
25,120.66,2.464,12,120.78,-8.96,633668,2.094,-1.241,-0.384,
26,120.65,2.324,12,120.78,-9.96,633668,1.969,-1.167,-0.402,
27,120.64,2.192,14,120.78,-10.96,633668,1.852,-1.096,-0.417,
28,120.63,2.072,18,120.78,-11.96,633668,1.744,-1.032,-0.429,
29,120.62,1.972,19,120.78,-12.97,633668,1.654,-0.979,-0.442,
30,120.60,1.880,19,120.78,-13.97,633668,1.570,-0.929,-0.454,
31,120.59,1.792,20,120.78,-14.98,633668,1.490,-0.881,-0.463,
32,120.58,1.712,28,120.78,-16.00,633668,1.417,-0.837,-0.472,
1,120.98,3.908,52,120.96,14.99,633668,3.236,-1.943,1.011,
2,120.98,3.896,48,120.96,13.97,633668,3.242,-1.946,0.941,
3,120.97,3.864,45,120.96,12.96,633668,3.229,-1.938,0.867,
4,120.97,3.836,54,120.96,11.96,633668,3.218,-1.931,0.795,
5,120.97,3.824,50,120.96,10.95,633668,3.219,-1.931,0.726,
6,120.96,3.816,49,120.96,9.95,633668,3.223,-1.934,0.659,
7,120.96,3.800,49,120.96,8.95,633668,3.219,-1.931,0.591,
8,120.95,3.116,28,120.96,7.95,633668,2.647,-1.587,0.431,
9,120.95,3.184,44,120.96,6.95,633668,2.711,-1.625,0.385,
10,120.94,3.236,37,120.96,5.95,633668,2.761,-1.655,0.336,
11,120.94,3.248,38,120.96,4.96,633668,2.775,-1.664,0.281,
12,120.93,3.268,37,120.96,3.96,633668,2.797,-1.676,0.226,
13,120.92,3.272,44,120.96,2.97,633668,2.803,-1.679,0.169,
14,120.92,3.276,43,120.96,1.98,633668,2.809,-1.682,0.113,
15,120.91,3.200,36,120.96,0.98,633668,2.745,-1.644,0.055,
16,120.91,3.136,33,120.96,-0.01,633668,2.691,-1.610,-0.000,
17,120.90,3.132,36,120.96,-1.00,633668,2.687,-1.608,-0.055,
18,120.89,3.120,34,120.96,-2.00,633668,2.676,-1.601,-0.109,
19,120.89,3.116,36,120.96,-2.99,633668,2.671,-1.597,-0.163,
20,120.88,3.112,33,120.96,-3.99,633668,2.665,-1.593,-0.216,
21,120.87,3.336,12,120.96,-4.98,633668,2.853,-1.705,-0.290,
22,120.86,3.064,4,120.96,-5.98,633668,2.616,-1.563,-0.319,
23,120.85,2.840,10,120.96,-6.97,633668,2.420,-1.446,-0.345,
24,120.85,2.632,12,120.96,-7.97,633668,2.238,-1.336,-0.365,
25,120.84,2.464,13,120.96,-8.96,633668,2.090,-1.247,-0.384,
26,120.83,2.312,11,120.96,-9.96,633668,1.956,-1.167,-0.400,
27,120.82,2.188,14,120.96,-10.96,633668,1.845,-1.100,-0.416,
28,120.81,2.076,19,120.96,-11.96,633668,1.744,-1.040,-0.430,
29,120.80,1.968,18,120.96,-12.97,633668,1.647,-0.982,-0.442,
30,120.78,1.876,20,120.96,-13.97,633668,1.564,-0.932,-0.453,
31,120.77,1.788,20,120.96,-14.98,633668,1.484,-0.883,-0.462,
32,120.76,1.712,28,120.96,-16.00,633668,1.414,-0.841,-0.472,
1,121.16,3.932,75,121.14,14.99,633668,3.250,-1.965,1.017,
2,121.16,3.904,49,121.14,13.97,633668,3.242,-1.960,0.943,
3,121.15,3.880,56,121.14,12.96,633668,3.236,-1.956,0.870,
4,121.15,3.860,54,121.14,11.96,633668,3.232,-1.953,0.800,
5,121.15,3.852,49,121.14,10.95,633668,3.237,-1.956,0.732,
6,121.14,3.828,49,121.14,9.95,633668,3.227,-1.950,0.662,
7,121.14,3.812,49,121.14,8.95,633668,3.223,-1.947,0.593,
8,121.13,3.120,30,121.14,7.95,633668,2.645,-1.597,0.432,
9,121.13,3.156,45,121.14,6.95,633668,2.682,-1.619,0.382,
