29,160.90,3.640,5,161.07,-12.97,844631,1.161,-3.352,-0.817,
29,160.90,3.640,5,161.07,-12.97,844631,1.161,-3.352,-0.817,
29,161.09,3.632,5,161.26,-12.97,844631,1.147,-3.348,-0.815,
29,161.09,3.632,5,161.26,-12.97,844631,1.147,-3.348,-0.815,
29,161.27,3.640,6,161.44,-12.97,844631,1.139,-3.359,-0.817,
29,161.27,3.640,6,161.44,-12.97,844631,1.139,-3.359,-0.817,
29,161.45,3.632,5,161.62,-12.97,844631,1.126,-3.355,-0.815,
29,161.45,3.632,5,161.62,-12.97,844631,1.126,-3.355,-0.815,
29,161.63,3.648,5,161.80,-12.97,844831,1.120,-3.374,-0.819,
29,161.63,3.648,5,161.80,-12.97,844831,1.120,-3.374,-0.819,
29,161.81,3.652,7,161.98,-12.97,844831,1.111,-3.381,-0.819,
29,161.81,3.652,7,161.98,-12.97,844831,1.111,-3.381,-0.819,
28,162.01,3.900,7,162.16,-11.96,844831,1.179,-3.629,-0.808,
29,161.99,3.652,7,162.16,-12.97,844831,1.100,-3.384,-0.819,
28,162.01,3.900,7,162.16,-11.96,844831,1.179,-3.629,-0.808,
29,161.99,3.652,7,162.16,-12.97,844831,1.100,-3.384,-0.819,
28,162.19,3.848,16,162.34,-11.96,844831,1.152,-3.584,-0.798,
29,162.17,3.660,8,162.34,-12.97,844831,1.092,-3.395,-0.821,
28,162.19,3.848,16,162.34,-11.96,844831,1.152,-3.584,-0.798,
29,162.17,3.660,8,162.34,-12.97,844831,1.092,-3.395,-0.821,
28,162.37,3.820,20,162.52,-11.96,845031,1.132,-3.561,-0.792,
29,162.35,3.672,11,162.52,-12.97,845031,1.085,-3.410,-0.824,
28,162.37,3.820,20,162.52,-11.96,845031,1.132,-3.561,-0.792,
29,162.35,3.672,11,162.52,-12.97,845031,1.085,-3.410,-0.824,
28,162.55,3.792,12,162.70,-11.96,845031,1.113,-3.539,-0.786,
29,162.53,3.664,15,162.70,-12.97,845031,1.072,-3.406,-0.822,
