X,Y,Z,r3d,r2d,theta
--,cluster1,--
2.405,-11.0855,-0.001,11.3434,11.3434,-0.213639
--,cluster2,--
1.08714,-11.0517,-0.001,11.1051,11.1051,-0.0980533
--,cluster3,--
0.34975,-11.1285,-0.001,11.134,11.134,-0.031418
--,cluster4,--
-1.33443,-11.1733,-0.001,11.2527,11.2527,0.118867
--,cluster5,--
-2.23917,-11.1547,-0.001,11.3772,11.3772,0.198105
--,cluster6,--
-3.5924,-11.0146,-0.001,11.5856,11.5856,0.315271
